-85.78835,30.34869,26.1
22.263,60.514,13
5.942,53.492,13
39.926,43.438,15
13.218,65.784,9
-71.50257,43.20488,12.8
47.158,34.346,9
118.059,5.901,27
-121.15651,44.66534,23
-89.48223,45.63147,13.9
-97.51298,27.77335,26.1
-82.81345,36.19237,19
4.165,48.777,17
-80.3923,37.8633,12
-69.79701,44.3161,11.1
-148.912,63.733,11.1
-112.79972,49.63028,23
-2.331,42.452,16
17.951,40.658,19
144.832,-37.666,15
24.971,70.059,7
167.537,-13.852,30
-43.163,-22.91,22
-97.386,35.415,23.5
-110.11181,34.4577,25
-84.1275,41.61182,14
-119.123,34.124,17.2
55.457,51.795,10
-111.87255,39.73811,26
-104.64226,39.22316,17
-71.143,48.425,15.6
-96.16451,42.98946,19
-17.49,14.741,22
-98.2266,38.34299,20.5
12.136,55.587,13
-69.55425,45.46486,12.2
11.86,50.289,14
-132.825,55.202,9
-92.44453,41.10079,19.4
-108.24361,52.76917,22
166.919,-0.547,32
-83.00898,42.40725,12.2
-85.95235,37.03368,22.1
-86.6504,46.41204,11.7
-97.908,29.566,26.3
12.194,45.648,18
-118.28572,46.09457,28.3
-46.638,-23.509,16
8.08,66.03,9
-103.74688,48.25421,21.1
74.837,32.689,29
-110.95637,32.13153,32.8
-82.83534,42.60452,13
32.479,34.715,17
-107.91878,48.36858,24
-94.92787,47.50764,12.6
-95.36584,35.65765,21.7
-76.202,39.566,9.7
-94.8012,35.4381,22
130.302,33.15,25
47.58,24.07,25
-92.68696,30.74694,21
-94.71056,56.3575,12
-101.57705,47.28799,20
-60.993,14.021,26
-121.759,49.244,19.9
-95.21011,43.16823,20.6
46.397,33.588,17
26.354,47.686,14
-122.898,46.118,17.8
74.89,12.961,24
-71.75699,42.55494,13.9
-70.28527,44.04445,10
-157.924,21.31505,27.8
-96.21395,43.62166,20
-125.959,54.383,11.9
-95.012,36.543,19
-82.518,33.52786,21
-76.281,36.937,17.8
-90.12603,46.53214,13.9
-80.82113,36.76374,13
128.114,-30.848,13
-124.05745,44.58245,12
5.07,36.712,14
109.404,-0.151,28
-78.84602,36.70867,13.8
-66.53722,45.86889,12
